"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,73.5,,
"LVA","Latvia","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,73.85,,
"LVA","Latvia","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,72.975,,
"LVA","Latvia","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,71.85,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,56.2,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,56.825,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,57.15,"B","Break"
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,58.225,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,61.8,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,63.95,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,65.225,"B","Break"
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,60.175,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,58.775,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,60.05,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,61.575,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,63.2,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,64.275,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,66.325,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,67.425,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,68.3,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,70.025,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,70.675,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,70.05,,
"LVA","Latvia","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,67.975,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2002","2002","PC","Percentage","0","Units",,,59.95,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2003","2003","PC","Percentage","0","Units",,,60.75,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2004","2004","PC","Percentage","0","Units",,,61.025,"B","Break"
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,62.15,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,65.9,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,68.125,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,68.225,"B","Break"
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,60.05,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,58.2,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,60.575,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,62.775,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,64.85,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,66.125,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,68.05,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,68.575,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,69.975,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,71.725,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,72.225,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,71.45,,
"LVA","Latvia","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,69.85,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,59.55,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,60.95,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,62.025,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,61.775,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,60.425,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,58.55,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,60.25,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,61.8,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,62.825,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,64.875,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,66.475,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,68.825,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,70.225,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,71.575,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,72.525,,
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,71,"B","Break"
"LTU","Lithuania","LREM64FE","Employment rate, Aged 15-64, Females","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,71.925,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,66.425,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,66.425,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,68.25,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,67.225,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,59.25,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,56.5,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,60.15,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,62.275,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,64.725,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,66.55,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,68.025,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,69.95,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,70.6,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,73.3,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,73.475,,
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,72.25,"B","Break"
"LTU","Lithuania","LREM64MA","Employment rate, Aged 15-64, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,72.95,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2005","2005","PC","Percentage","0","Units",,,62.85,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2006","2006","PC","Percentage","0","Units",,,63.625,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2007","2007","PC","Percentage","0","Units",,,65,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2008","2008","PC","Percentage","0","Units",,,64.4,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2009","2009","PC","Percentage","0","Units",,,59.875,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,57.55,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,60.2,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,62.025,,
"LTU","Lithuania","LREM64TT","Employment rate, Aged 15-64, All persons","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,63.725,,
